DATE,AUD,NZD,USD,EUR,GBP,CAD,JPY,SGD,HKD,CHF,CNY
1/12/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/15/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/16/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/17/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/18/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/19/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/22/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/23/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/24/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/25/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/26/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/29/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/30/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
1/31/2018,1.79,1.88,1.63,-0.33,0.52,1.55,0.07,0.15,2.0,-0.745,2.9
2/1/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/2/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/5/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/6/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/7/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/8/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/9/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/12/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/13/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/14/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/15/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/16/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/19/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/20/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/21/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/22/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/23/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/26/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/27/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
2/28/2018,1.77,1.91,1.78,-0.33,0.55,1.55,0.07,0.15,2.0,-0.7446,2.9
3/1/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/2/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/5/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/6/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/7/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/8/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/9/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/12/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/13/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/14/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/15/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/16/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/19/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/20/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/21/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/22/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/23/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/26/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/27/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/28/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/29/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
3/30/2018,1.93,1.93,2.08,-0.33,0.63,1.6,0.1,0.15,,-0.7354,2.9
4/2/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/3/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/4/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/5/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/6/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/9/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/10/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/11/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/12/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/13/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/16/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/17/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/18/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/19/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/20/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/23/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/24/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/25/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/26/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/27/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
4/30/2018,2.06,2.01,2.2,-0.33,0.76,1.64,0.1,0.15,2.25,-0.7282,2.9
5/1/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/2/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/3/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/4/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/7/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/8/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/9/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/10/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/11/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/14/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/15/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/16/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/17/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/18/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/21/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/22/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/23/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/24/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/25/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/28/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/29/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/30/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
5/31/2018,1.96,2.02,2.16,-0.33,0.64,1.65,0.08,0.15,2.25,-0.7348,2.9
6/1/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/4/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/5/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/6/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/7/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/8/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/11/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/12/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/13/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/14/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/15/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/18/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/19/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/20/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/21/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/22/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/25/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/26/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/27/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/28/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
6/29/2018,2.07,2.01,2.19,-0.32,0.64,1.65,0.08,0.16,2.25,-0.7316,2.9
7/2/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/3/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/4/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/5/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/6/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/9/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/10/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/11/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/12/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/13/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/16/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/17/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/18/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/19/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/20/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/23/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/24/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/25/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/26/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/27/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/30/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
7/31/2018,2.02,1.94,2.17,-0.32,0.75,1.8,0.09,0.16,2.5,-0.7278,2.9
8/1/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/2/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/3/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/6/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/7/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/8/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/9/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/10/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/13/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/14/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/15/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/16/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/17/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/20/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/21/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/22/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/23/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/24/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/27/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/28/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/29/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/30/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
8/31/2018,1.96,1.91,2.19,-0.32,0.81,1.84,0.09,0.16,2.5,-0.7284,2.9
9/3/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/4/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/5/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/6/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/7/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/10/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/11/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/12/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/13/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/14/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/17/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/18/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/19/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/20/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/21/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/24/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/25/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/26/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/27/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
9/28/2018,1.93,1.9,2.24,-0.32,0.8,1.88,0.05,0.16,2.5,-0.7358,2.9
10/1/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/2/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/3/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/4/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/5/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/8/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/9/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/10/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/11/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/12/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/15/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/16/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/17/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/18/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/19/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/22/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/23/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/24/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/25/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/26/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/29/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/30/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
10/31/2018,1.93,1.89,2.37,-0.32,0.81,2.01,0.05,0.17,2.75,-0.7454,2.9
11/1/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/2/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/5/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/6/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/7/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/8/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/9/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/12/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/13/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/14/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/15/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/16/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/19/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/20/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/21/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/22/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/23/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/26/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/27/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/28/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/29/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
11/30/2018,1.94,1.98,2.56,-0.32,0.88,2.13,0.05,0.17,2.75,-0.7382,2.9
12/3/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/4/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/5/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/6/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/7/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/10/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/11/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/12/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/13/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/14/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/17/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/18/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/19/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/20/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/21/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/24/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/25/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/26/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/27/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/28/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
12/31/2018,2.02,1.98,2.69,-0.31,0.9,2.19,0.05,0.18,2.75,-0.7134,2.9
1/1/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/2/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/3/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/4/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/7/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/8/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/9/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/10/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
